id,name,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,iata_code,,,,,,,,,,,,,,,,,
24682,Santa Cruz Island Airport,34.06007,-119.915229,50,US,US-CA,SZN,,,,,,,,,,,,,,,,,
24683,Santa Paula Airport,34.34719849,-119.060997,243,US,US-CA,SZP,,,,,,,,,,,,,,,,,
21134,Tuba City Airport,36.091146,-111.38286,4513,US,US-AZ,TBC,,,,,,,,,,,,,,,,,
21176,Perry Stokes Airport,37.25939941,-104.3410034,5762,US,US-CO,TAD,,,,,,,,,,,,,,,,,
21179,Thorne Bay Seaplane Base,55.682762,-132.532883,,US,US-AK,KTB,,,,,,,,,,,,,,,,,
3915,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,1159,US,US-MO,TBN,,,,,,,,,,,,,,,,,
21180,Statesboro Bulloch County Airport,32.48270035,-81.73690033,187,US,US-GA,TBR,,,,,,,,,,,,,,,,,
313815,Katiola Airport,8.132858,-5.06487,1026,CI,CI-VB,KTC,,,,,,,,,,,,,,,,,
3916,Tucumcari Municipal Airport,35.18280029,-103.6029968,4065,US,US-NM,TCC,,,,,,,,,,,,,,,,,
3917,Tuscaloosa National Airport,33.2206,-87.611397,170,US,US-AL,TCL,,,,,,,,,,,,,,,,,
3918,McChord Air Force Base,47.137699,-122.475998,322,US,US-WA,TCM,,,,,,,,,,,,,,,,,
3919,Truth or Consequences Municipal Airport,33.2369,-107.272003,4853,US,US-NM,TCS,,,,,,,,,,,,,,,,,
21183,Ed Carlson Memorial Field South Lewis County Airport,46.47719955,-122.8059998,374,US,US-WA,TDO,,,,,,,,,,,,,,,,,
21184,Tradewind Airport,35.16989899,-101.8259964,3649,US,US-TX,TDW,,,,,,,,,,,,,,,,,
21185,Toledo Executive Airport,41.56489944,-83.4822998,623,US,US-OH,TDZ,,,,,,,,,,,,,,,,,
3920,Teterboro Airport,40.850101,-74.060799,9,US,US-NJ,TEB,,,,,,,,,,,,,,,,,
21188,Telluride Regional Airport,37.9538,-107.907997,9070,US,US-CO,TEX,,,,,,,,,,,,,,,,,
21191,Tullahoma Regional Airport William Northern Field,35.3801,-86.246399,1083,US,US-TN,THA,,,,,,,,,,,,,,,,,
21192,Thompson Falls Airport,47.57350159,-115.2809982,2467,US,US-MT,THM,,,,,,,,,,,,,,,,,
21194,York Airport,39.917,-76.873001,495,US,US-PA,THV,,,,,,,,,,,,,,,,,
3921,Tinker Air Force Base,35.4147,-97.386597,1291,US,US-OK,TIK,,,,,,,,,,,,,,,,,
3922,Tacoma Narrows Airport,47.267407,-122.577295,294,US,US-WA,TIW,,,,,,,,,,,,,,,,,
3923,Space Coast Regional Airport,28.51479912,-80.79920197,34,US,US-FL,TIX,,,,,,,,,,,,,,,,,
21198,McKinney National Airport,33.177898,-96.5905,585,US,US-TX,DTX,,,,,,,,,,,,,,,,,
21201,Kennett Memorial Airport,36.22589874,-90.03659821,262,US,US-MO,KNT,,,,,,,,,,,,,,,,,
3924,Tallahassee International Airport,30.401209,-84.35433,81,US,US-FL,TLH,,,,,,,,,,,,,,,,,
21202,Mefford Field,36.15629959,-119.3259964,265,US,US-CA,TLR,,,,,,,,,,,,,,,,,
21203,Henry Tift Myers Airport,31.42900085,-83.4885025,355,US,US-GA,TMA,,,,,,,,,,,,,,,,,
21204,Miami Executive Airport,25.6479,-80.4328,8,US,US-FL,TMB,,,,,,,,,,,,,,,,,
24915,Tillamook Airport,45.41820145,-123.814003,36,US,US-OR,OTK,,,,,,,,,,,,,,,,,
21205,Twentynine Palms Airport,34.133901,-115.947347,1888,US,US-CA,TNP,,,,,,,,,,,,,,,,,
21206,Dade Collier Training and Transition Airport,25.861788,-80.89701,13,US,US-FL,TNT,,,,,,,,,,,,,,,,,
21207,Newton Municipal Airport,41.6744,-93.021698,953,US,US-IA,TNU,,,,,,,,,,,,,,,,,
21208,Tonopah Test Range Airport,37.79880142,-116.7809982,5549,US,US-NV,XSD,,,,,,,,,,,,,,,,,
21209,Zamperini Field,33.80339813,-118.3399963,103,US,US-CA,TOA,,,,,,,,,,,,,,,,,
21211,Toccoa Airport - R.G. Letourneau Field,34.5938,-83.295799,996,US,US-GA,TOC,,,,,,,,,,,,,,,,,
21212,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398,US,US-AL,TOI,,,,,,,,,,,,,,,,,
3925,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,683,US,US-OH,TOL,,,,,,,,,,,,,,,,,
21213,Philip Billard Municipal Airport,39.069899,-95.622606,881,US,US-KS,TOP,,,,,,,,,,,,,,,,,
21214,Torrington Municipal Airport,42.0644989,-104.1529999,4207,US,US-WY,TOR,,,,,,,,,,,,,,,,,
3926,Tampa International Airport,27.9755,-82.533203,26,US,US-FL,TPA,,,,,,,,,,,,,,,,,
21215,Peter O Knight Airport,27.91559982,-82.44930267,8,US,US-FL,TPF,,,,,,,,,,,,,,,,,
21216,Tonopah Airport,38.06019974,-117.086998,5430,US,US-NV,TPH,,,,,,,,,,,,,,,,,
3927,Draughon Miller Central Texas Regional Airport,31.1525,-97.407799,682,US,US-TX,TPL,,,,,,,,,,,,,,,,,
3928,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,US,US-TN,TRI,,,,,,,,,,,,,,,,,
21220,Truckee Tahoe Airport,39.318628,-120.140562,5900,US,US-CA,TKF,,,,,,,,,,,,,,,,,
21221,Terrell Municipal Airport,32.709202,-96.267403,474,US,US-TX,TRL,,,,,,,,,,,,,,,,,
21222,Jacqueline Cochran Regional Airport,33.62670135,-116.1600037,-115,US,US-CA,TRM,,,,,,,,,,,,,,,,,
21223,Trenton Municipal Airport,40.0835,-93.590599,758,US,US-MO,TRX,,,,,,,,,,,,,,,,,
21226,Tehachapi Municipal Airport,35.13499832,-118.439003,4001,US,US-CA,TSP,,,,,,,,,,,,,,,,,
21228,Portland Troutdale Airport,45.54940033,-122.401001,39,US,US-OR,TTD,,,,,,,,,,,,,,,,,
3929,Trenton Mercer Airport,40.276699,-74.813499,213,US,US-NJ,TTN,,,,,,,,,,,,,,,,,
3930,Tulsa International Airport,36.197084,-95.886225,677,US,US-OK,TUL,,,,,,,,,,,,,,,,,
3931,Tupelo Regional Airport,34.26810074,-88.76989746,346,US,US-MS,TUP,,,,,,,,,,,,,,,,,
3932,Tucson International Airport,32.115004,-110.938053,2643,US,US-AZ,TUS,,,,,,,,,,,,,,,,,
3933,Cherry Capital Airport,44.741402,-85.582199,624,US,US-MI,TVC,,,,,,,,,,,,,,,,,
21232,Thief River Falls Regional Airport,48.065701,-96.184998,1119,US,US-MN,TVF,,,,,,,,,,,,,,,,,
21233,Thomasville Regional Airport,30.90159988,-83.88130188,264,US,US-GA,TVI,,,,,,,,,,,,,,,,,
3934,Lake Tahoe Airport,38.89390182,-119.9950027,6264,US,US-CA,TVL,,,,,,,,,,,,,,,,,
3935,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,4154,US,US-ID,TWF,,,,,,,,,,,,,,,,,
3936,Texarkana Regional Airport (Webb Field),33.453701,-93.990997,390,US,US-AR,TXK,,,,,,,,,,,,,,,,,
21239,Taylor Airport,34.45280075,-110.1149979,5823,US,US-AZ,TYZ,,,,,,,,,,,,,,,,,
3937,Tyler Pounds Regional Airport,32.35409927,-95.40239716,544,US,US-TX,TYR,,,,,,,,,,,,,,,,,
3938,McGhee Tyson Airport,35.811001,-83.994003,981,US,US-TN,TYS,,,,,,,,,,,,,,,,,
21250,Bullfrog Basin Airport,37.547827,-110.712898,4167,US,US-UT,BFG,,,,,,,,,,,,,,,,,
21256,J. Randy McKnight Nephi Municipal Airport,39.73681,-111.870063,5022,US,US-UT,NPH,,,,,,,,,,,,,,,,,
21259,Green River Municipal Airport,38.96139908,-110.2269974,4225,US,US-UT,RVR,,,,,,,,,,,,,,,,,
21264,Panguitch Municipal Airport,37.84519958,-112.3919983,6763,US,US-UT,PNU,,,,,,,,,,,,,,,,,
21271,Cascade Airport,44.49380112,-116.0159988,4742,US,US-ID,ICS,,,,,,,,,,,,,,,,,
21282,Columbus Lowndes County Airport,33.4654007,-88.38030243,188,US,US-MS,UBS,,,,,,,,,,,,,,,,,
21285,Everett-Stewart Regional Airport,36.38180161,-88.98539734,336,US,US-TN,UCY,,,,,,,,,,,,,,,,,
21286,Bermuda Dunes Airport,33.748492,-116.275027,73,US,US-CA,UDD,,,,,,,,,,,,,,,,,
21288,Waukesha County Airport,43.04100037,-88.23709869,911,US,US-WI,UES,,,,,,,,,,,,,,,,,
21289,Waukegan National Airport,42.42219925,-87.86789703,727,US,US-IL,UGN,,,,,,,,,,,,,,,,,
21290,Quillayute Airport,47.93659973,-124.5630035,194,US,US-WA,UIL,,,,,,,,,,,,,,,,,
3940,Quincy Regional Airport Baldwin Field,39.942699,-91.194603,768,US,US-IL,UIN,,,,,,,,,,,,,,,,,
21291,Wilkes County Airport,36.22280121,-81.09829712,1301,US,US-NC,IKB,,,,,,,,,,,,,,,,,
3941,Ukiah Municipal Airport,39.125999,-123.200996,614,US,US-CA,UKI,,,,,,,,,,,,,,,,,
21293,Quakertown Airport,40.4352,-75.381897,526,US,US-PA,UKT,,,,,,,,,,,,,,,,,
21294,New Ulm Municipal Airport,44.31959915,-94.50229645,1011,US,US-MN,ULM,,,,,,,,,,,,,,,,,
21297,Ohio University Airport,39.211839,-82.22949,766,US,US-OH,ATO,,,,,,,,,,,,,,,,,
21299,Dodge County Airport,43.42660141,-88.70320129,934,US,US-WI,UNU,,,,,,,,,,,,,,,,,
21300,State College Regional Airport,40.849374,-77.84852,1239,US,US-PA,SCE,,,,,,,,,,,,,,,,,
21301,Franklin County Airport,35.204754,-85.899052,1953,US,US-TN,UOS,,,,,,,,,,,,,,,,,
3942,University Oxford Airport,34.38430023,-89.53679657,452,US,US-MS,UOX,,,,,,,,,,,,,,,,,
313569,Kupiano Airport,-10.0736,148.218,90,PG,PG-CPM,KUP,,,,,,,,,,,,,,,,,
21303,Tunica Municipal Airport,34.68505,-90.347757,194,US,US-MS,UTM,,,,,,,,,,,,,,,,,
21304,Huntsville Regional Airport,30.74690056,-95.58719635,363,US,US-TX,HTV,,,,,,,,,,,,,,,,,
21305,Newport State Airport,41.532207,-71.281039,172,US,US-RI,NPT,,,,,,,,,,,,,,,,,
21307,Garner Field,29.2112999,-99.74359894,942,US,US-TX,UVA,,,,,,,,,,,,,,,,,
21310,Rock Hill - York County Airport,34.9878006,-81.05719757,666,US,US-SC,RKH,,,,,,,,,,,,,,,,,
3943,Moody Air Force Base,30.96780014,-83.19300079,233,US,US-GA,VAD,,,,,,,,,,,,,,,,,
21311,South Jersey Regional Airport,39.942902,-74.845703,53,US,US-NJ,LLY,,,,,,,,,,,,,,,,,
3944,Vandenberg Space Force Base,34.737301,-120.584,369,US,US-CA,VBG,,,,,,,,,,,,,,,,,
3945,Victoria Regional Airport,28.8526001,-96.91850281,115,US,US-TX,VCT,,,,,,,,,,,,,,,,,
21315,Southern California Logistics Airport,34.59749985,-117.3830032,2885,US,US-CA,VCV,,,,,,,,,,,,,,,,,
21317,Vidalia Regional Airport,32.19269943,-82.37120056,275,US,US-GA,VDI,,,,,,,,,,,,,,,,,
313830,Kitava Airport,-8.6285,151.327,194,PG,PG-MBA,KVE,,,,,,,,,,,,,,,,,
21318,Vernal Regional Airport,40.436214,-109.511661,5278,US,US-UT,VEL,,,,,,,,,,,,,,,,,
21321,North Las Vegas Airport,36.209074,-115.193982,2205,US,US-NV,VGT,,,,,,,,,,,,,,,,,
21322,Culberson County Airport,31.05780029,-104.7839966,3957,US,US-TX,VHN,,,,,,,,,,,,,,,,,
21323,Rolla National Airport,38.127399,-91.769501,1148,US,US-MO,VIH,,,,,,,,,,,,,,,,,
21325,Visalia Municipal Airport,36.318699,-119.392998,295,US,US-CA,VIS,,,,,,,,,,,,,,,,,
21326,Virginia Highlands Airport,36.687099,-82.033302,2087,US,US-VA,VJI,,,,,,,,,,,,,,,,,
21327,Vicksburg Municipal Airport,32.23929977,-90.92839813,106,US,US-MS,VKS,,,,,,,,,,,,,,,,,
21328,Vandalia Municipal Airport,38.991501,-89.166199,537,US,US-IL,VLA,,,,,,,,,,,,,,,,,
3946,Valdosta Regional Airport,30.78249931,-83.27670288,203,US,US-GA,VLD,,,,,,,,,,,,,,,,,
21331,Venice Municipal Airport,27.070541,-82.440815,18,US,US-FL,VNC,,,,,,,,,,,,,,,,,
21333,Van Nuys Airport,34.209801,-118.489998,802,US,US-CA,VNY,,,,,,,,,,,,,,,,,
3947,Volk Field,43.938999,-90.253403,912,US,US-WI,VOK,,,,,,,,,,,,,,,,,
3948,Destin-Fort Walton Beach Airport,30.481315,-86.515839,87,US,US-FL,VPS,,,,,,,,,,,,,,,,,
3949,Porter County Municipal Airport,41.45399857,-87.00710297,770,US,US-IN,VPZ,,,,,,,,,,,,,,,,,
21335,Cecil Airport,30.2187,-81.876701,81,US,US-FL,VQQ,,,,,,,,,,,,,,,,,
3950,Vero Beach Regional Airport,27.6556,-80.417901,24,US,US-FL,VRB,,,,,,,,,,,,,,,,,
21336,Hartness State Airport,43.343601,-72.517303,577,US,US-VT,VSF,,,,,,,,,,,,,,,,,
21339,Miller Field,42.856211,-100.549192,2596,US,US-NE,VTN,,,,,,,,,,,,,,,,,
21344,Illinois Valley Regional Airport Walter A Duncan Field,41.351898,-89.153099,654,US,US-IL,VYS,,,,,,,,,,,,,,,,,
21347,Gettysburg Regional Airport,39.841222,-77.274699,590,US,US-PA,GTY,,,,,,,,,,,,,,,,,
21349,Sequim Valley Airport,48.09809875,-123.1869965,144,US,US-WA,SQV,,,,,,,,,,,,,,,,,
21367,Grant County Airport,38.99489975,-79.14589691,963,US,US-WV,PGC,,,,,,,,,,,,,,,,,
21368,Wallops Flight Facility Airport,37.940813,-75.462255,40,US,US-VA,WAL,,,,,,,,,,,,,,,,,
21369,Greene County Airport,39.90112,-80.130733,1069,US,US-PA,WAY,,,,,,,,,,,,,,,,,
21370,Wilkes Barre Wyoming Valley Airport,41.29719925,-75.85119629,545,US,US-PA,WBW,,,,,,,,,,,,,,,,,
21371,Enid Woodring Regional Airport,36.37919998,-97.79109955,1167,US,US-OK,WDG,,,,,,,,,,,,,,,,,
21372,Barrow County Airport,33.98289871,-83.66739655,943,US,US-GA,WDR,,,,,,,,,,,,,,,,,
25695,Parker County Airport,32.7463,-97.682404,990,US,US-TX,WEA,,,,,,,,,,,,,,,,,
21373,Waterfall Seaplane Base,55.296299,-133.242996,,US,US-AK,KWF,,,,,,,,,,,,,,,,,
21374,Whiteman Airport,34.2593,-118.413002,1003,US,US-CA,WHP,,,,,,,,,,,,,,,,,
21375,General William J Fox Airfield,34.7411,-118.219002,2351,US,US-CA,WJF,,,,,,,,,,,,,,,,,
21377,Strother Field,37.168598,-97.037598,1160,US,US-KS,WLD,,,,,,,,,,,,,,,,,
21378,Willows Glenn County Airport,39.51639938,-122.2180023,141,US,US-CA,WLW,,,,,,,,,,,,,,,,,
21379,Winnemucca Municipal Airport,40.89659882,-117.8059998,4308,US,US-NV,WMC,,,,,,,,,,,,,,,,,
21380,West Point Village Seaplane Base,57.77009964,-153.548996,,US,US-AK,KWP,,,,,,,,,,,,,,,,,
3951,Robins Air Force Base,32.640099,-83.591904,294,US,US-GA,WRB,,,,,,,,,,,,,,,,,
3952,Mc Guire Air Force Base,40.0155983,-74.59169769,131,US,US-NJ,WRI,,,,,,,,,,,,,,,,,
3953,Worland Municipal Airport,43.965698,-107.950996,4227,US,US-WY,WRL,,,,,,,,,,,,,,,,,
21382,Westerly State Airport,41.349602,-71.803398,81,US,US-RI,WST,,,,,,,,,,,,,,,,,
21384,Watsonville Municipal Airport,36.93569946,-121.7900009,163,US,US-CA,WVI,,,,,,,,,,,,,,,,,
21385,Waterville Robert Lafleur Airport,44.53319931,-69.67549896,333,US,US-ME,WVL,,,,,,,,,,,,,,,,,
3954,Cape May County Airport,39.00849915,-74.90830231,23,US,US-NJ,WWD,,,,,,,,,,,,,,,,,
21386,West Woodward Airport,36.438,-99.5226667,2189,US,US-OK,WWR,,,,,,,,,,,,,,,,,
42550,Kiwayu Airport,-1.960644,41.297156,21,KE,KE-05,KWY,,,,,,,,,,,,,,,,,
3955,Yellowstone Airport,44.6884,-111.117996,6649,US,US-MT,WYS,,,,,,,,,,,,,,,,,
21397,Tampa North Aero Park Airport,28.22130013,-82.37449646,68,US,US-FL,KYO,,,,,,,,,,,,,,,,,
21408,Kasaan Seaplane Base,55.537399,-132.397995,,US,US-AK,KXA,,,,,,,,,,,,,,,,,
21410,Northwest Arkansas National Airport,36.281898,-94.306801,1287,US,US-AR,XNA,,,,,,,,,,,,,,,,,
324440,Williston Basin International Airport,48.260863,-103.75116,2344,US,US-ND,XWA,,,,,,,,,,,,,,,,,
21418,West Branch Community Airport,44.244801,-84.179802,882,US,US-MI,WBK,,,,,,,,,,,,,,,,,
3957,Willow Run Airport,42.2379,-83.530403,716,US,US-MI,YIP,,,,,,,,,,,,,,,,,
3958,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,1099,US,US-WA,YKM,,,,,,,,,,,,,,,,,
3959,Chan Gurney Municipal Airport,42.91669846,-97.3859024,1306,US,US-SD,YKN,,,,,,,,,,,,,,,,,
3960,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192,US,US-OH,YNG,,,,,,,,,,,,,,,,,
30659,Atbasar Airport,51.852306,68.366892,1010,KZ,KZ-AKM,ATX,,,,,,,,,,,,,,,,,
308357,Zachar Bay Seaplane Base,57.553001,-153.746052,,US,US-AK,KZB,,,,,,,,,,,,,,,,,
21442,Zephyrhills Municipal Airport,28.228201,-82.155899,90,US,US-FL,ZPH,,,,,,,,,,,,,,,,,
3967,Zanesville Municipal Airport,39.94440079,-81.89209747,900,US,US-OH,ZZV,,,,,,,,,,,,,,,,,
21450,Grand Canyon Caverns Airport,35.527168,-113.247636,5386,US,US-AZ,PGS,,,,,,,,,,,,,,,,,
430434,Bokeo International Airport,20.323986,100.165392,1175,LA,LA-BK,BOR,,,,,,,,,,,,,,,,,
41316,Layang-Layang Airport,7.37157,113.844002,7,MY,MY-12,LAC,,,,,,,,,,,,,,,,,
31795,Kukës International Airport,42.035802,20.415955,1120,AL,AL-07,KFZ,,,,,,,,,,,,,,,,,
3972,Tirana International Airport Mother Teresa,41.4147,19.7206,126,AL,AL-02,TIA,,,,,,,,,,,,,,,,,
3974,Burgas Airport,42.569917,27.515173,135,BG,BG-02,BOJ,,,,,,,,,,,,,,,,,
3975,Gorna Oryahovitsa Airport,43.151402,25.7129,285,BG,BG-04,GOZ,,,,,,,,,,,,,,,,,
313852,Palm Beach Seaplane Base,-33.5871,151.3234,,AU,AU-NSW,LBH,,,,,,,,,,,,,,,,,
313853,Luabo Airport,-18.4139,36.1068,36,MZ,MZ-Q,LBM,,,,,,,,,,,,,,,,,
3976,Plovdiv International Airport,42.067799,24.8508,597,BG,BG-16,PDV,,,,,,,,,,,,,,,,,
92,Ruse Airport,43.694801,26.0567,614,BG,BG-18,ROU,,,,,,,,,,,,,,,,,
3977,Sofia Airport,42.696357,23.417671,1742,BG,BG-22,SOF,,,,,,,,,,,,,,,,,
3979,Varna Airport,43.232101,27.8251,230,BG,BG-03,VAR,,,,,,,,,,,,,,,,,
30979,Ercan International Airport,35.153064,33.507352,404,CY,CY-02,ECN,,,,,,,,,,,,,,,,,
44646,Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,146,CY,CY-03,GEC,,,,,,,,,,,,,,,,,
3980,Larnaca International Airport,34.875099,33.624901,8,CY,CY-04,LCA,,,,,,,,,,,,,,,,,
42797,Loncopue Airport,-38.081902,-70.643898,3627,AR,AR-Q,LCP,,,,,,,,,,,,,,,,,
3981,Paphos International Airport,34.717999,32.485699,41,CY,CY-06,PFO,,,,,,,,,,,,,,,,,
3982,RAF Akrotiri,34.590401,32.9879,76,CY,CY-XX,AKT,,,,,,,,,,,,,,,,,
3984,Dubrovnik Ruđer Bošković Airport,42.562247,18.265543,527,HR,HR-19,DBV,,,,,,,,,,,,,,,,,
30085,Lošinj Airport,44.566985,14.393883,151,HR,HR-08,LSZ,,,,,,,,,,,,,,,,,
3986,Osijek Airport,45.462355,18.811278,290,HR,HR-14,OSI,,,,,,,,,,,,,,,,,
3987,Pula Airport,44.893501,13.9222,274,HR,HR-18,PUY,,,,,,,,,,,,,,,,,
3989,Rijeka Airport,45.216376,14.57085,278,HR,HR-08,RJK,,,,,,,,,,,,,,,,,
3990,Brač Airport,43.284454,16.678362,1776,HR,HR-17,BWK,,,,,,,,,,,,,,,,,
3991,Split Saint Jerome Airport,43.538898,16.298,79,HR,HR-17,SPU,,,,,,,,,,,,,,,,,
313857,Lansdowne Airport,-17.6128,126.743,1190,AU,AU-WA,LDW,,,,,,,,,,,,,,,,,
3993,Zagreb Franjo Tuđman International Airport,45.742901,16.0688,353,HR,HR-01,ZAG,,,,,,,,,,,,,,,,,
3994,Zadar Airport,44.096986,15.353565,289,HR,HR-13,ZAD,,,,,,,,,,,,,,,,,
3996,Albacete Airport / Los Llanos Air Base,38.948502,-1.86352,2302,ES,ES-CM,ABC,,,,,,,,,,,,,,,,,
3997,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,142,ES,ES-VC,ALC,,,,,,,,,,,,,,,,,
3998,Almería Airport,36.843899,-2.3701,70,ES,ES-AN,LEI,,,,,,,,,,,,,,,,,
3999,Asturias Airport,43.563599,-6.03462,416,ES,ES-AS,OVD,,,,,,,,,,,,,,,,,
4000,Córdoba Airport,37.841999,-4.84888,297,ES,ES-AN,ODB,,,,,,,,,,,,,,,,,
4001,Bilbao Airport,43.301102,-2.91061,138,ES,ES-PV,BIO,,,,,,,,,,,,,,,,,
4003,Burgos Airport,42.357601,-3.62076,2962,ES,ES-CL,RGS,,,,,,,,,,,,,,,,,
4004,Josep Tarradellas Barcelona-El Prat Airport,41.2971,2.07846,12,ES,ES-CT,BCN,,,,,,,,,,,,,,,,,
4005,Badajoz Airport,38.8913,-6.82133,609,ES,ES-EX,BJZ,,,,,,,,,,,,,,,,,
300859,Castellón-Costa Azahar Airport,40.213889,0.073333,1182,ES,ES-VC,CDT,,,,,,,,,,,,,,,,,
4007,A Coruña Airport,43.302101,-8.37726,326,ES,ES-GA,LCG,,,,,,,,,,,,,,,,,
308328,Lleida-Alguaire Airport,41.728185,0.535023,1152,ES,ES-CT,ILD,,,,,,,,,,,,,,,,,
4010,Girona-Costa Brava Airport,41.904639,2.761774,468,ES,ES-CT,GRO,,,,,,,,,,,,,,,,,
4011,F.G.L. Airport Granada-Jaén Airport,37.188702,-3.77736,1860,ES,ES-AN,GRX,,,,,,,,,,,,,,,,,
29967,Huesca-Pirineos Airport,42.076099,-0.316667,1769,ES,ES-AR,HSK,,,,,,,,,,,,,,,,,
4013,Ibiza Airport,38.872898,1.37312,24,ES,ES-IB,IBZ,,,,,,,,,,,,,,,,,
4015,Jerez Airport,36.744598,-6.06011,93,ES,ES-AN,XRY,,,,,,,,,,,,,,,,,
4018,León Airport,42.590709,-5.653406,3006,ES,ES-CL,LEN,,,,,,,,,,,,,,,,,
30083,Logroño-Agoncillo Airport,42.460953,-2.322235,1161,ES,ES-RI,RJL,,,,,,,,,,,,,,,,,
4019,Adolfo Suárez Madrid–Barajas Airport,40.493407,-3.572249,1998,ES,ES-MD,MAD,,,,,,,,,,,,,,,,,
4020,Málaga-Costa del Sol Airport,36.6749,-4.49911,53,ES,ES-AN,AGP,,,,,,,,,,,,,,,,,
4021,Menorca Airport,39.862598,4.21865,302,ES,ES-IB,MAH,,,,,,,,,,,,,,,,,
308134,Region of Murcia International Airport,37.802852,-1.124884,644,ES,ES-MC,RMU,,,,,,,,,,,,,,,,,
4022,Moron Air Base,37.17490005,-5.615940094,285,ES,ES-AN,OZP,,,,,,,,,,,,,,,,,
313892,Lekoni Airport,-1.5724,14.2878,2036,GA,GA-2,LEO,,,,,,,,,,,,,,,,,
4035,Palma de Mallorca Airport,39.551701,2.73881,27,ES,ES-IB,PMI,,,,,,,,,,,,,,,,,
4025,Pamplona Airport,42.77,-1.64633,1504,ES,ES-NC,PNA,,,,,,,,,,,,,,,,,
46583,Ciudad Real International Airport,38.856479,-3.969944,2120,ES,ES-CM,CQM,,,,,,,,,,,,,,,,,
4031,Reus Airport,41.147509,1.168354,233,ES,ES-CT,REU,,,,,,,,,,,,,,,,,
4032,Rota Naval Station Airport,36.64519882,-6.349460125,86,ES,ES-AN,ROZ,,,,,,,,,,,,,,,,,
4033,Salamanca Airport,40.952099,-5.50199,2595,ES,ES-CL,SLM,,,,,,,,,,,,,,,,,
4037,San Sebastián Airport,43.356499,-1.79061,16,ES,ES-PV,EAS,,,,,,,,,,,,,,,,,
4038,Santiago-Rosalía de Castro Airport,42.896301,-8.41514,1213,ES,ES-GA,SCQ,,,,,,,,,,,,,,,,,
4039,Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,2625,ES,ES-CT,LEU,,,,,,,,,,,,,,,,,
316427,Teruel Airport,40.410269,-1.217366,3380,ES,ES-AR,TEV,,,,,,,,,,,,,,,,,
4041,Madrid–Torrejón Airport / Torrejón Air Base,40.487875,-3.456808,2026,ES,ES-MD,TOJ,,,,,,,,,,,,,,,,,
4042,Valencia Airport,39.489162,-0.480961,240,ES,ES-VC,VLC,,,,,,,,,,,,,,,,,
4043,Valladolid Airport,41.7061,-4.85194,2776,ES,ES-CL,VLL,,,,,,,,,,,,,,,,,
4045,Vitoria Airport,42.882801,-2.72447,1682,ES,ES-PV,VIT,,,,,,,,,,,,,,,,,
4046,Vigo Airport,42.2318,-8.62677,856,ES,ES-GA,VGO,,,,,,,,,,,,,,,,,
4047,Seve Ballesteros-Santander Airport,43.427101,-3.82001,16,ES,ES-CB,SDR,,,,,,,,,,,,,,,,,
4048,Zaragoza Airport,41.666199,-1.04155,863,ES,ES-AR,ZAZ,,,,,,,,,,,,,,,,,
4049,Seville Airport,37.417999,-5.89311,112,ES,ES-AN,SVQ,,,,,,,,,,,,,,,,,
28770,Dieppe-Saint-Aubin Airport,49.884662,1.08101,344,FR,FR-NOR,DPE,,,,,,,,,,,,,,,,,
4050,Calais Marck Airport,50.962101,1.95476,12,FR,FR-HDF,CQF,,,,,,,,,,,,,,,,,
4054,Albert Bray airport,49.970049,2.693939,364,FR,FR-HDF,BYF,,,,,,,,,,,,,,,,,
4055,Le Touquet-Côte d'Opale Airport,50.518284,1.621656,36,FR,FR-HDF,LTQ,,,,,,,,,,,,,,,,,
4058,Agen La Garenne airport,44.174171,0.59309,204,FR,FR-NAQ,AGF,,,,,,,,,,,,,,,,,
4060,Bordeaux–Mérignac Airport,44.82865,-0.715356,162,FR,FR-NAQ,BOD,,,,,,,,,,,,,,,,,
4061,Bergerac Dordogne-Périgord airport,44.825298,0.518611,171,FR,FR-NAQ,EGC,,,,,,,,,,,,,,,,,
4063,Cognac-Châteaubernard (BA 709) Air Base,45.658298,-0.3175,102,FR,FR-NAQ,CNG,,,,,,,,,,,,,,,,,
4064,La Rochelle Île de Ré Airport,46.179199,-1.19528,74,FR,FR-NAQ,LRH,,,,,,,,,,,,,,,,,
4065,Poitiers-Biard Airport,46.5877,0.306666,423,FR,FR-NAQ,PIS,,,,,,,,,,,,,,,,,
4066,Montluçon-Guéret Airport,46.222599,2.36396,1497,FR,FR-NAQ,MCU,,,,,,,,,,,,,,,,,
4067,Limoges Airport,45.862801,1.17944,1300,FR,FR-NAQ,LIG,,,,,,,,,,,,,,,,,
4069,Niort - Marais Poitevin Airport,46.313477,-0.394529,203,FR,FR-NAQ,NIT,,,,,,,,,,,,,,,,,
